away_team_abbr,home_team_abbr,date,start_time,day_night,venue,field_type,away_team_errors,home_team_errors,away_team_hits,home_team_hits,away_team_runs,home_team_runs,game_id
BAL,CWS,20220625,18:10,D,Guaranteed Rate Field,outdoor,2,1,9,6,6,2,BALCWS20220625D
PHI,SD,20220626,20:10,D,PETCO Park,outdoor,0,0,13,5,8,5,PHISD20220626D
WSH,TEX,20220626,18:35,D,Globe Life Field,retractable,0,1,10,8,6,4,WSHTEX20220626D
COL,MIN,20220626,18:10,D,Target Field,outdoor,0,0,12,10,3,6,COLMIN20220626D
SEA,LAA,20220626,20:07,D,Angel Stadium,outdoor,1,0,6,6,1,2,SEALAA20220626D
TOR,MIL,20220626,18:10,D,American Family Field,retractable,0,0,6,13,3,10,TORMIL20220626D
OAK,KC,20220626,18:10,D,Kauffman Stadium,outdoor,0,0,8,6,5,3,OAKKC20220626D
BOS,CLE,20220626,17:40,D,Progressive Field,outdoor,1,1,15,8,8,3,BOSCLE20220626D
LAD,ATL,20220626,23:08,N,Truist Park,outdoor,1,0,12,8,5,3,LADATL20220626N
CIN,SF,20220626,20:05,D,Oracle Park,outdoor,1,2,14,5,10,3,CINSF20220626D
DET,ARI,20220626,20:10,D,Chase Field,retractable,0,0,8,13,7,11,DETARI20220626D
CHC,STL,20220626,18:15,D,Busch Stadium,outdoor,0,2,11,8,6,5,CHCSTL20220626D
HOU,NYY,20220626,17:35,D,Yankee Stadium,outdoor,1,1,6,4,3,6,HOUNYY20220626D
BAL,CWS,20220626,18:10,D,Guaranteed Rate Field,outdoor,1,2,7,8,3,4,BALCWS20220626D
PIT,TB,20220626,17:40,D,Tropicana Field,indoor,0,0,6,10,2,4,PITTB20220626D
NYM,MIA,20220626,16:05,D,loanDepot park,retractable,0,0,5,6,2,3,NYMMIA20220626D
DET,SF,20220629,01:45,N,Oracle Park,outdoor,0,0,10,7,3,4,DETSF20220629N
TEX,KC,20220629,00:10,N,Kauffman Stadium,outdoor,0,0,13,7,8,3,TEXKC20220629N
MIA,STL,20220628,23:45,N,Busch Stadium,outdoor,0,0,6,11,3,5,MIASTL20220628N
CIN,CHC,20220629,00:05,N,Wrigley Field,outdoor,1,0,12,10,5,3,CINCHC20220629N
OAK,NYY,20220628,23:05,N,Yankee Stadium,outdoor,0,1,6,5,1,2,OAKNYY20220628N
BAL,SEA,20220629,02:10,N,T-Mobile Park,retractable,1,0,1,6,0,2,BALSEA20220629N
MIL,TB,20220628,23:10,N,Tropicana Field,indoor,1,0,9,5,5,3,MILTB20220628N
PIT,WSH,20220628,23:05,N,Nationals Park,outdoor,1,0,6,6,1,3,PITWSH20220628N
SD,ARI,20220629,01:40,N,Chase Field,retractable,0,0,10,9,6,7,SDARI20220629N
BOS,TOR,20220628,23:07,N,Rogers Centre,retractable,0,0,10,13,5,6,BOSTOR20220628N
ATL,PHI,20220628,23:05,N,Citizens Bank Park,outdoor,0,0,8,8,5,3,ATLPHI20220628N
CWS,LAA,20220629,01:38,N,Angel Stadium,outdoor,1,0,17,9,11,4,CWSLAA20220629N
MIN,CLE,20220628,23:10,N,Progressive Field,outdoor,0,0,13,5,6,0,MINCLE20220628N
MIN,CLE,20220628,17:10,D,Progressive Field,outdoor,1,2,6,5,2,3,MINCLE20220628D
LAD,COL,20220629,00:40,N,Coors Field,outdoor,0,0,9,11,4,7,LADCOL20220629N
HOU,NYM,20220628,23:10,N,Citi Field,outdoor,0,0,12,8,9,1,HOUNYM20220628N
CIN,CHC,20220630,00:05,N,Wrigley Field,outdoor,0,0,12,8,3,8,CINCHC20220630N
OAK,NYY,20220629,17:05,D,Yankee Stadium,outdoor,0,2,9,6,3,5,OAKNYY20220629D
SD,ARI,20220629,19:40,D,Chase Field,retractable,0,1,9,4,4,0,SDARI20220629D
CWS,LAA,20220630,01:38,N,Angel Stadium,outdoor,1,1,7,5,1,4,CWSLAA20220630N
ATL,PHI,20220629,23:05,N,Citizens Bank Park,outdoor,0,0,8,4,4,1,ATLPHI20220629N
PIT,WSH,20220629,17:05,D,Nationals Park,outdoor,0,1,9,16,8,7,PITWSH20220629D
LAD,COL,20220630,00:40,N,Coors Field,outdoor,0,0,11,10,8,4,LADCOL20220630N
BOS,TOR,20220629,23:07,N,Rogers Centre,retractable,0,1,8,10,6,5,BOSTOR20220629N
MIN,CLE,20220629,23:10,N,Progressive Field,outdoor,1,0,11,10,6,7,MINCLE20220629N
BAL,SEA,20220629,20:10,D,T-Mobile Park,retractable,3,0,8,11,3,9,BALSEA20220629D
MIA,STL,20220629,23:45,N,Busch Stadium,outdoor,1,0,7,7,4,3,MIASTL20220629N
TEX,KC,20220629,18:10,D,Kauffman Stadium,outdoor,0,0,5,7,1,2,TEXKC20220629D
MIL,TB,20220629,16:10,D,Tropicana Field,indoor,0,1,7,7,5,3,MILTB20220629D
DET,SF,20220629,19:45,D,Oracle Park,outdoor,0,1,9,7,3,2,DETSF20220629D
SD,LAD,20220701,02:10,N,Dodger Stadium,outdoor,0,0,7,5,1,3,SDLAD20220701N
NYY,HOU,20220630,22:10,N,Minute Maid Park,retractable,0,0,5,3,1,2,NYYHOU20220630N
TB,TOR,20220630,23:07,N,Rogers Centre,retractable,0,1,5,9,1,4,TBTOR20220630N
ATL,PHI,20220630,22:05,N,Citizens Bank Park,outdoor,0,0,9,13,4,14,ATLPHI20220630N
MIN,CLE,20220630,17:10,D,Progressive Field,outdoor,2,0,7,3,3,5,MINCLE20220630D
MIL,PIT,20220630,23:05,N,PNC Park,outdoor,1,0,12,11,7,8,MILPIT20220630N
CIN,CHC,20220701,00:05,N,Wrigley Field,outdoor,1,2,12,23,7,15,CINCHC20220701N
OAK,SEA,20220701,02:10,N,T-Mobile Park,retractable,1,1,11,9,6,8,OAKSEA20220701N
KC,DET,20220701,23:10,N,Comerica Park,outdoor,0,0,10,6,3,1,KCDET20220701N
SD,LAD,20220702,02:10,N,Dodger Stadium,outdoor,0,0,4,10,1,5,SDLAD20220702N
BOS,CHC,20220701,18:20,D,Wrigley Field,outdoor,1,1,11,6,5,6,BOSCHC20220701D
NYY,CLE,20220702,16:10,N,Progressive Field,outdoor,0,1,14,5,13,4,NYYCLE20220702N
CWS,SF,20220702,02:15,N,Oracle Park,outdoor,0,1,6,3,1,0,CWSSF20220702N
OAK,SEA,20220702,02:10,N,T-Mobile Park,retractable,0,0,12,4,3,1,OAKSEA20220702N
TEX,NYM,20220701,23:10,N,Citi Field,outdoor,0,1,6,6,3,4,TEXNYM20220701N
ATL,CIN,20220701,22:40,N,Great American Ball Park,outdoor,1,0,12,6,9,1,ATLCIN20220701N
BAL,MIN,20220702,00:10,N,Target Field,outdoor,0,1,4,5,2,3,BALMIN20220702N
LAA,HOU,20220702,00:10,N,Minute Maid Park,retractable,1,0,2,11,1,8,LAAHOU20220702N
TB,TOR,20220701,19:07,D,Rogers Centre,retractable,0,0,9,11,2,9,TBTOR20220701D
STL,PHI,20220701,22:05,N,Citizens Bank Park,outdoor,2,1,7,7,3,5,STLPHI20220701N
ARI,COL,20220702,00:10,N,Coors Field,outdoor,1,0,11,6,9,3,ARICOL20220702N
MIA,WSH,20220701,22:05,N,Nationals Park,outdoor,0,1,12,5,6,3,MIAWSH20220701N
LAA,HOU,20220702,20:10,D,Minute Maid Park,retractable,0,1,3,12,1,9,LAAHOU20220702D
NYY,CLE,20220702,16:10,N,Progressive Field,outdoor,0,1,14,5,13,4,NYYCLE20220702N
BOS,CHC,20220702,23:15,N,Wrigley Field,outdoor,2,0,5,8,1,3,BOSCHC20220702N
KC,DET,20220702,20:10,D,Comerica Park,outdoor,0,0,6,7,3,4,KCDET20220702D
CWS,SF,20220702,20:05,D,Oracle Park,outdoor,0,2,8,8,5,3,CWSSF20220702D
OAK,SEA,20220702,20:10,D,T-Mobile Park,retractable,2,0,4,8,1,2,OAKSEA20220702D
ATL,CIN,20220702,20:10,D,Great American Ball Park,outdoor,0,0,7,1,4,1,ATLCIN20220702D
TEX,NYM,20220702,20:10,D,Citi Field,outdoor,0,0,10,9,7,3,TEXNYM20220702D
TB,TOR,20220702,22:07,N,Rogers Centre,retractable,0,0,14,11,11,5,TBTOR20220702N
BAL,MIN,20220702,18:10,D,Target Field,outdoor,0,0,7,10,3,4,BALMIN20220702D
TB,TOR,20220702,16:07,D,Rogers Centre,retractable,0,0,13,5,6,2,TBTOR20220702D
NYY,CLE,20220702,22:10,N,Progressive Field,outdoor,1,1,7,7,6,1,NYYCLE20220702N
ARI,COL,20220703,01:10,N,Coors Field,outdoor,1,0,9,12,7,11,ARICOL20220703N
STL,PHI,20220702,20:05,D,Citizens Bank Park,outdoor,0,0,9,12,7,6,STLPHI20220702D
MIL,PIT,20220702,20:05,D,PNC Park,outdoor,0,0,11,9,4,7,MILPIT20220702D
MIA,WSH,20220702,20:05,D,Nationals Park,outdoor,3,1,7,7,5,3,MIAWSH20220702D
SD,LAD,20220702,23:15,D,Dodger Stadium,outdoor,1,0,10,8,2,7,SDLAD20220702D
SD,LAD,20220703,20:10,D,Dodger Stadium,outdoor,0,0,8,8,4,2,SDLAD20220703D
BAL,MIN,20220703,18:10,D,Target Field,outdoor,1,1,7,4,3,1,BALMIN20220703D
MIA,WSH,20220703,17:35,D,Nationals Park,outdoor,0,0,8,5,7,4,MIAWSH20220703D
BOS,CHC,20220703,18:20,D,Wrigley Field,outdoor,0,2,10,9,4,2,BOSCHC20220703D
TEX,NYM,20220703,17:40,D,Citi Field,outdoor,1,0,7,7,1,4,TEXNYM20220703D
ATL,CIN,20220703,17:40,D,Great American Ball Park,outdoor,0,0,9,7,3,4,ATLCIN20220703D
KC,DET,20220703,16:05,D,Comerica Park,outdoor,1,0,11,9,7,4,KCDET20220703D
LAA,HOU,20220703,18:10,D,Minute Maid Park,retractable,0,0,4,10,2,4,LAAHOU20220703D
CWS,SF,20220703,20:05,D,Oracle Park,outdoor,0,1,17,7,13,4,CWSSF20220703D
ARI,COL,20220703,19:10,D,Coors Field,outdoor,0,0,11,8,5,6,ARICOL20220703D
OAK,SEA,20220703,20:10,D,T-Mobile Park,retractable,0,0,4,5,1,2,OAKSEA20220703D
NYY,CLE,20220703,17:40,D,Progressive Field,outdoor,2,1,1,7,0,2,NYYCLE20220703D
MIL,PIT,20220703,17:35,D,PNC Park,outdoor,0,1,5,9,2,0,MILPIT20220703D
TB,TOR,20220703,17:37,D,Rogers Centre,retractable,0,1,14,11,7,3,TBTOR20220703D
STL,PHI,20220703,23:08,N,Citizens Bank Park,outdoor,1,0,4,9,0,4,STLPHI20220703N
STL,ATL,20220704,23:20,N,Truist Park,outdoor,0,1,9,10,3,6,STLATL20220704N
CLE,DET,20220704,22:40,N,Comerica Park,outdoor,1,0,6,10,3,5,CLEDET20220704N
SEA,SD,20220704,22:40,D,PETCO Park,outdoor,0,2,12,7,8,2,SEASD20220704D
MIA,WSH,20220704,15:05,D,Nationals Park,outdoor,0,0,10,8,3,2,MIAWSH20220704D
CLE,DET,20220704,17:10,D,Comerica Park,outdoor,1,0,2,10,1,4,CLEDET20220704D
MIN,CWS,20220705,00:10,N,Guaranteed Rate Field,outdoor,0,0,8,8,6,3,MINCWS20220705N
SF,ARI,20220704,22:10,D,Chase Field,retractable,2,0,7,11,3,8,SFARI20220704D
KC,HOU,20220704,20:10,D,Minute Maid Park,retractable,1,1,11,7,6,7,KCHOU20220704D
TOR,OAK,20220705,01:07,N,Oakland Coliseum,outdoor,1,0,5,7,1,5,TOROAK20220705N
TB,BOS,20220704,17:35,D,Fenway Park,outdoor,1,1,2,11,0,4,TBBOS20220704D
CHC,MIL,20220704,20:10,D,American Family Field,retractable,0,0,6,5,2,5,CHCMIL20220704D
COL,LAD,20220705,01:10,N,Dodger Stadium,outdoor,0,0,8,8,3,5,COLLAD20220705N
TEX,BAL,20220704,17:05,D,Oriole Park at Camden Yards,outdoor,2,0,9,12,6,7,TEXBAL20220704D
NYM,CIN,20220704,22:40,N,Great American Ball Park,outdoor,0,1,12,7,7,4,NYMCIN20220704N
NYY,PIT,20220705,23:05,N,PNC Park,outdoor,1,0,10,9,2,5,NYYPIT20220705N
KC,HOU,20220706,00:10,N,Minute Maid Park,retractable,1,1,9,13,7,9,KCHOU20220706N
CLE,DET,20220705,23:10,N,Comerica Park,outdoor,2,2,11,13,4,11,CLEDET20220705N
COL,LAD,20220706,02:10,N,Dodger Stadium,outdoor,0,0,8,8,2,5,COLLAD20220706N
SF,ARI,20220706,01:40,N,Chase Field,retractable,0,0,6,9,2,6,SFARI20220706N
NYM,CIN,20220705,22:40,N,Great American Ball Park,outdoor,0,1,6,4,0,1,NYMCIN20220705N
NYM,STL,20240301,18:05,D,Roger Dean Stadium,outdoor,1,0,7,8,2,3,NYMSTL20240301D
OAK,KC,20240301,20:05,D,Surprise Stadium,outdoor,2,0,11,7,4,5,OAKKC20240301D
BAL,ATL,20240301,18:05,D,CoolToday Park,outdoor,0,0,7,6,3,1,BALATL20240301D
AZ,CIN,20240302,01:05,N,Goodyear Ballpark,outdoor,2,3,18,15,12,8,AZCIN20240302N
CLE,LAD,20240302,01:05,N,Camelback Ranch,outdoor,0,1,7,9,4,6,CLELAD20240302N
HOU,WSH,20240301,18:05,D,CACTI Park of the Palm Beaches,outdoor,4,2,10,12,10,8,HOUWSH20240301D
CWS,CHC,20240301,20:05,D,Sloan Park,outdoor,1,0,10,9,6,10,CWSCHC20240301D
SEA,COL,20240301,20:10,D,Salt River Fields at Talking Stick,outdoor,1,1,10,16,9,10,SEACOL20240301D
TB,PIT,20240301,18:05,D,LECOM Park,outdoor,1,0,12,8,8,12,TBPIT20240301D
LAA,SD,20240301,20:10,D,Peoria Sports Complex,outdoor,3,2,8,6,5,3,LAASD20240301D
MIA,PHI,20240301,18:05,D,BayCare Ballpark,outdoor,0,0,8,9,6,6,MIAPHI20240301D
BOS,MIN,20240301,18:05,D,CenturyLink Sports Complex,outdoor,0,1,6,3,3,5,BOSMIN20240301D
TEX,SF,20240301,20:05,D,Scottsdale Stadium,outdoor,2,0,8,15,5,11,TEXSF20240301D
PHI,DET,20240301,18:05,D,Publix Field at Joker Marchant Stadium,outdoor,0,2,9,9,2,4,PHIDET20240301D
TOR,NYY,20240301,23:35,N,George M. Steinbrenner Field,outdoor,2,0,10,9,4,8,TORNYY20240301N
SD,MIL,20240301,20:10,D,American Family Fields of Phoenix,outdoor,1,1,10,6,3,4,SDMIL20240301D
STL,HOU,20240302,18:05,D,CACTI Park of the Palm Beaches,outdoor,0,0,6,12,1,7,STLHOU20240302D
KC,CLE,20240302,20:05,D,Goodyear Ballpark,outdoor,1,0,16,12,13,12,KCCLE20240302D
NYM,MIA,20240302,18:10,D,Roger Dean Stadium,outdoor,1,2,4,10,1,4,NYMMIA20240302D
BOS,TB,20240302,18:05,D,Charlotte Sports Park,outdoor,0,2,7,5,3,2,BOSTB20240302D
NYY,BAL,20240302,18:05,D,Ed Smith Stadium,outdoor,0,0,10,8,3,7,NYYBAL20240302D
CHC,LAD,20240302,20:05,D,Camelback Ranch,outdoor,1,1,9,9,5,8,CHCLAD20240302D
CWS,TEX,20240302,20:05,D,Surprise Stadium,outdoor,0,1,8,18,3,14,CWSTEX20240302D
WSH,BOS,20240302,18:05,D,JetBlue Park,outdoor,2,0,4,7,2,4,WSHBOS20240302D
AZ,LAA,20240302,20:10,D,Tempe Diablo Stadium,outdoor,1,1,6,9,1,4,AZLAA20240302D
MIN,PHI,20240302,18:05,D,BayCare Ballpark,outdoor,2,1,6,6,2,3,MINPHI20240302D
PIT,DET,20240302,18:05,D,Publix Field at Joker Marchant Stadium,outdoor,1,0,7,2,7,3,PITDET20240302D
LAD,MIL,20240302,20:10,D,American Family Fields of Phoenix,outdoor,0,1,13,8,11,3,LADMIL20240302D
OAK,SEA,20240302,20:10,D,Peoria Sports Complex,outdoor,0,4,12,11,12,8,OAKSEA20240302D
CIN,COL,20240302,20:10,D,Salt River Fields at Talking Stick,outdoor,2,0,7,7,4,10,CINCOL20240302D
ATL,TOR,20240302,18:07,D,TD Ballpark,outdoor,0,0,5,6,6,2,ATLTOR20240302D
SD,SF,20240302,20:05,D,Scottsdale Stadium,outdoor,1,2,10,8,3,2,SDSF20240302D
CWS,LAA,20240303,20:10,D,Tempe Diablo Stadium,outdoor,2,1,4,5,1,3,CWSLAA20240303D
TB,MIN,20240303,18:05,D,CenturyLink Sports Complex,outdoor,1,0,12,13,4,4,TBMIN20240303D
COL,LAD,20240303,20:05,D,Camelback Ranch,outdoor,3,1,8,11,4,7,COLLAD20240303D
MIA,STL,20240303,18:05,D,Roger Dean Stadium,outdoor,0,0,0,0,0,0,MIASTL20240303D
TEX,OAK,20240303,20:05,D,Hohokam Stadium,outdoor,0,4,5,9,2,5,TEXOAK20240303D
SF,CLE,20240303,20:05,D,Goodyear Ballpark,outdoor,1,0,10,13,6,5,SFCLE20240303D
MIL,AZ,20240303,20:10,D,Salt River Fields at Talking Stick,outdoor,0,2,12,7,10,4,MILAZ20240303D
PHI,ATL,20240303,18:05,D,CoolToday Park,outdoor,0,1,8,5,2,3,PHIATL20240303D
MIA,WSH,20240303,18:05,D,CACTI Park of the Palm Beaches,outdoor,0,0,0,0,0,0,MIAWSH20240303D
HOU,NYM,20240303,18:10,D,Clover Park,outdoor,0,0,7,6,5,2,HOUNYM20240303D
CLE,CHC,20240303,20:05,D,Sloan Park,outdoor,1,0,9,10,3,5,CLECHC20240303D
TOR,BOS,20240303,18:05,D,JetBlue Park,outdoor,0,0,7,6,1,3,TORBOS20240303D
DET,NYY,20240303,18:05,D,George M. Steinbrenner Field,outdoor,0,0,7,6,7,2,DETNYY20240303D
BAL,PIT,20240303,18:05,D,LECOM Park,outdoor,0,1,7,9,5,2,BALPIT20240303D
CIN,KC,20240303,20:05,D,Surprise Stadium,outdoor,1,0,7,13,3,7,CINKC20240303D
SEA,SD,20240303,20:10,D,Peoria Sports Complex,outdoor,1,0,8,14,4,12,SEASD20240303D
AZ,CWS,20240304,20:05,D,Camelback Ranch,outdoor,1,0,10,10,2,5,AZCWS20240304D
SF,COL,20240304,20:10,D,Salt River Fields at Talking Stick,outdoor,1,1,15,12,10,12,SFCOL20240304D
OAK,CIN,20240304,20:05,D,Goodyear Ballpark,outdoor,2,0,16,8,8,15,OAKCIN20240304D
CHC,SD,20240304,20:10,D,Peoria Sports Complex,outdoor,0,0,9,9,1,2,CHCSD20240304D
BOS,DET,20240304,18:05,D,Publix Field at Joker Marchant Stadium,outdoor,1,0,4,5,1,2,BOSDET20240304D
ATL,MIN,20240304,18:05,D,CenturyLink Sports Complex,outdoor,0,0,9,8,3,4,ATLMIN20240304D
LAA,TEX,20240304,20:05,D,Surprise Stadium,outdoor,1,1,3,6,3,2,LAATEX20240304D
PIT,TB,20240304,18:05,D,Charlotte Sports Park,outdoor,1,2,12,6,7,3,PITTB20240304D
MIN,BAL,20240304,18:05,D,Ed Smith Stadium,outdoor,0,0,13,3,7,2,MINBAL20240304D
STL,WSH,20240304,18:05,D,CACTI Park of the Palm Beaches,outdoor,2,2,6,5,0,1,STLWSH20240304D
NYY,MIA,20240304,23:40,N,Roger Dean Stadium,outdoor,1,0,6,5,3,2,NYYMIA20240304N
PHI,TOR,20240304,18:07,D,TD Ballpark,outdoor,0,2,10,7,2,5,PHITOR20240304D
DET,ATL,20240305,18:05,D,CoolToday Park,outdoor,3,0,6,7,0,3,DETATL20240305D
MIA,HOU,20240305,18:05,D,CACTI Park of the Palm Beaches,outdoor,0,0,4,3,2,0,MIAHOU20240305D
TEX,SEA,20240305,20:10,D,Peoria Sports Complex,outdoor,3,0,12,9,10,9,TEXSEA20240305D
SD,AZ,20240305,20:10,D,Salt River Fields at Talking Stick,outdoor,3,0,10,8,3,5,SDAZ20240305D
MIL,SF,20240305,20:05,D,Scottsdale Stadium,outdoor,1,1,10,19,8,13,MILSF20240305D
LAA,LAD,20240306,01:05,N,Camelback Ranch,outdoor,2,0,9,7,4,0,LAALAD20240306N
TB,BOS,20240305,18:05,D,JetBlue Park,outdoor,0,1,8,10,4,7,TBBOS20240305D
NYY,NYM,20240305,18:10,D,Clover Park,outdoor,1,1,7,8,4,5,NYYNYM20240305D
TOR,PIT,20240305,18:05,D,LECOM Park,outdoor,1,0,8,9,5,6,TORPIT20240305D
BAL,PHI,20240305,18:05,D,BayCare Ballpark,outdoor,0,0,9,8,3,2,BALPHI20240305D
MIN,STL,20240305,18:05,D,Roger Dean Stadium,outdoor,1,1,8,8,4,5,MINSTL20240305D
CHC,KC,20240306,01:05,N,Surprise Stadium,outdoor,3,0,4,5,0,4,CHCKC20240306N
SEA,CLE,20240305,20:05,D,Goodyear Ballpark,outdoor,1,0,5,9,1,4,SEACLE20240305D
LAA,CHC,20240306,20:05,D,Sloan Park,outdoor,1,4,6,9,5,6,LAACHC20240306D
TB,NYY,20240306,18:05,D,George M. Steinbrenner Field,outdoor,1,0,7,9,4,3,TBNYY20240306D
TEX,COL,20240306,20:10,D,Salt River Fields at Talking Stick,outdoor,2,0,10,8,6,6,TEXCOL20240306D
BOS,MIN,20240306,18:05,D,CenturyLink Sports Complex,outdoor,0,1,7,9,1,7,BOSMIN20240306D
LAD,CWS,20240306,20:05,D,Camelback Ranch,outdoor,1,1,12,11,12,9,LADCWS20240306D
OAK,LAA,20240306,20:10,D,Tempe Diablo Stadium,outdoor,0,1,17,3,12,5,OAKLAA20240306D
WSH,MIA,20240306,18:10,D,Roger Dean Stadium,outdoor,0,3,12,6,9,3,WSHMIA20240306D
MIL,CIN,20240306,20:05,D,Goodyear Ballpark,outdoor,0,2,8,5,2,0,MILCIN20240306D
SEA,KC,20240306,20:05,D,Surprise Stadium,outdoor,0,2,8,10,8,7,SEAKC20240306D
NYM,HOU,20240306,18:05,D,CACTI Park of the Palm Beaches,outdoor,0,0,0,0,0,0,NYMHOU20240306D
CLE,MIL,20240306,20:10,D,American Family Fields of Phoenix,outdoor,1,1,6,5,3,3,CLEMIL20240306D
PIT,BAL,20240306,23:05,N,Ed Smith Stadium,outdoor,2,1,5,10,4,6,PITBAL20240306N
CIN,SD,20240306,20:10,D,Peoria Sports Complex,outdoor,0,0,10,5,6,2,CINSD20240306D
CLE,OAK,20240307,20:05,D,Hohokam Stadium,outdoor,0,0,0,0,0,0,CLEOAK20240307D
KC,COL,20240307,20:10,D,Salt River Fields at Talking Stick,outdoor,0,0,0,0,0,0,KCCOL20240307D
LAA,SEA,20240307,20:10,D,Peoria Sports Complex,outdoor,0,0,4,5,0,5,LAASEA20240307D
WSH,NYM,20240307,23:10,N,Clover Park,outdoor,0,1,7,5,1,3,WSHNYM20240307N
LAD,SF,20240308,02:05,N,Scottsdale Stadium,outdoor,0,0,2,0,0,0,LADSF20240308N
TOR,DET,20240307,23:05,N,Publix Field at Joker Marchant Stadium,outdoor,0,1,7,8,5,4,TORDET20240307N
DET,NYY,20240307,23:35,N,George M. Steinbrenner Field,outdoor,1,3,14,10,11,5,DETNYY20240307N
ATL,BOS,20240307,18:05,D,JetBlue Park,outdoor,0,1,9,4,3,2,ATLBOS20240307D
CHC,CIN,20240308,01:05,N,Goodyear Ballpark,outdoor,0,1,3,9,2,2,CHCCIN20240308N
MIL,CWS,20240307,20:05,D,Camelback Ranch,outdoor,2,0,10,2,8,2,MILCWS20240307D
AZ,TEX,20240307,20:05,D,Surprise Stadium,outdoor,0,2,7,11,5,7,AZTEX20240307D
HOU,STL,20240307,18:05,D,Roger Dean Stadium,outdoor,1,1,14,7,6,3,HOUSTL20240307D
PHI,TB,20240307,18:05,D,Charlotte Sports Park,outdoor,0,0,7,10,2,3,PHITB20240307D
CHC,AZ,20240308,20:10,D,Salt River Fields at Talking Stick,outdoor,1,1,5,12,5,7,CHCAZ20240308D
DET,BAL,20240308,23:05,N,Ed Smith Stadium,outdoor,1,0,10,8,3,4,DETBAL20240308N
OAK,MIL,20240308,20:10,D,American Family Fields of Phoenix,outdoor,2,0,13,8,4,7,OAKMIL20240308D
CWS,CLE,20240308,20:05,D,Goodyear Ballpark,outdoor,1,0,6,6,1,2,CWSCLE20240308D
NYM,MIA,20240308,23:40,N,Roger Dean Stadium,outdoor,0,2,7,9,3,1,NYMMIA20240308N
KC,TEX,20240308,20:05,D,Surprise Stadium,outdoor,1,1,6,4,4,2,KCTEX20240308D
COL,LAA,20240308,20:10,D,Tempe Diablo Stadium,outdoor,1,2,10,13,7,8,COLLAA20240308D
CIN,LAD,20240309,01:05,N,Camelback Ranch,outdoor,0,0,6,0,4,0,CINLAD20240309N
HOU,PHI,20240308,18:05,D,BayCare Ballpark,outdoor,2,0,8,10,3,6,HOUPHI20240308D
STL,WSH,20240308,23:05,N,CACTI Park of the Palm Beaches,outdoor,1,2,10,7,7,6,STLWSH20240308N
PIT,ATL,20240308,18:05,D,CoolToday Park,outdoor,2,0,11,10,6,6,PITATL20240308D
MIN,PIT,20240308,18:05,D,LECOM Park,outdoor,0,1,5,10,3,6,MINPIT20240308D
SEA,CHC,20240308,20:05,D,Sloan Park,outdoor,0,1,10,10,5,9,SEACHC20240308D
MIL,OAK,20240309,02:05,N,Las Vegas Ballpark,outdoor,1,1,7,6,5,4,MILOAK20240309N
SF,SD,20240309,01:40,N,Peoria Sports Complex,outdoor,0,0,0,0,0,0,SFSD20240309N
TEX,LAD,20240309,20:05,D,Camelback Ranch,outdoor,1,1,3,13,1,7,TEXLAD20240309D
BOS,TB,20240309,22:05,N,Estadio Quisqueya Juan Marichal,outdoor,0,1,10,4,4,0,BOSTB20240309N
BAL,ATL,20240309,18:05,D,CoolToday Park,outdoor,1,0,12,7,10,3,BALATL20240309D
CWS,SD,20240309,20:10,D,Peoria Sports Complex,outdoor,0,0,11,6,1,1,CWSSD20240309D
NYM,STL,20240309,18:05,D,Roger Dean Stadium,outdoor,0,2,15,6,9,3,NYMSTL20240309D
OAK,SF,20240309,20:05,D,Scottsdale Stadium,outdoor,1,0,4,7,1,5,OAKSF20240309D
LAA,CLE,20240309,20:05,D,Goodyear Ballpark,outdoor,3,2,9,9,5,4,LAACLE20240309D
PIT,DET,20240309,18:05,D,Publix Field at Joker Marchant Stadium,outdoor,0,2,7,10,5,8,PITDET20240309D
AZ,KC,20240309,20:05,D,Surprise Stadium,outdoor,1,0,6,14,5,6,AZKC20240309D
SEA,MIL,20240309,20:10,D,American Family Fields of Phoenix,outdoor,0,1,11,9,7,5,SEAMIL20240309D
WSH,HOU,20240309,17:05,D,CACTI Park of the Palm Beaches,outdoor,3,1,9,15,4,9,WSHHOU20240309D
COL,CHC,20240309,20:05,D,Sloan Park,outdoor,0,0,3,7,0,5,COLCHC20240309D
TOR,PHI,20240309,18:05,D,BayCare Ballpark,outdoor,0,0,18,9,13,5,TORPHI20240309D
MIA,WSH,20240309,23:05,N,CACTI Park of the Palm Beaches,outdoor,1,0,8,9,4,1,MIAWSH20240309N
MIL,OAK,20240309,21:05,D,Las Vegas Ballpark,outdoor,1,1,5,10,2,4,MILOAK20240309D
BAL,TOR,20240310,17:07,D,TD Ballpark,outdoor,0,0,14,9,11,6,BALTOR20240310D
DET,NYM,20240310,17:10,D,Clover Park,outdoor,0,2,7,5,3,2,DETNYM20240310D
ATL,NYY,20240310,17:05,D,George M. Steinbrenner Field,outdoor,0,0,11,17,8,9,ATLNYY20240310D
PHI,PIT,20240310,17:05,D,LECOM Park,outdoor,0,2,11,10,9,7,PHIPIT20240310D
SD,LAA,20240310,20:10,D,Tempe Diablo Stadium,outdoor,1,0,4,10,4,5,SDLAA20240310D
WSH,MIN,20240310,17:05,D,CenturyLink Sports Complex,outdoor,1,1,12,6,7,3,WSHMIN20240310D
STL,MIA,20240310,17:10,D,Roger Dean Stadium,outdoor,1,1,15,12,12,8,STLMIA20240310D
